rank,from,to,pair,tier,evidence,monthly_search_volume,region,category_from,category_to,conversion_kind,source_url
4997,ppt,raf,"ppt to raf",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
4998,ppt,rst,"ppt to rst",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
4999,ppt,rw2,"ppt to rw2",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5000,ppt,sdw,"ppt to sdw",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5001,ppt,tex,"ppt to tex",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5002,ppt,tga,"ppt to tga",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5003,ppt,wpd,"ppt to wpd",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5004,ppt,wps,"ppt to wps",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5005,ppt,x3f,"ppt to x3f",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5006,ppt,xcf,"ppt to xcf",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5007,ppt,xps,"ppt to xps",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5008,ppt,zabw,"ppt to zabw",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5009,pptx,3fr,"pptx to 3fr",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5010,pptx,abw,"pptx to abw",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5011,pptx,cr3,"pptx to cr3",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5012,pptx,crw,"pptx to crw",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5013,pptx,dcr,"pptx to dcr",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5014,pptx,djvu,"pptx to djvu",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5015,pptx,docm,"pptx to docm",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5016,pptx,dot,"pptx to dot",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5017,pptx,dotx,"pptx to dotx",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5018,pptx,erf,"pptx to erf",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5019,pptx,hwp,"pptx to hwp",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5020,pptx,hwpx,"pptx to hwpx",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5021,pptx,icns,"pptx to icns",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5022,pptx,lwp,"pptx to lwp",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5023,pptx,mos,"pptx to mos",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5024,pptx,mrw,"pptx to mrw",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5025,pptx,odd,"pptx to odd",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5026,pptx,odg,"pptx to odg",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5027,pptx,orf,"pptx to orf",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5028,pptx,pef,"pptx to pef",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5029,pptx,ppm,"pptx to ppm",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5030,pptx,ps,"pptx to ps",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5031,pptx,psb,"pptx to psb",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5032,pptx,pub,"pptx to pub",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5033,pptx,raf,"pptx to raf",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5034,pptx,rst,"pptx to rst",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5035,pptx,rw2,"pptx to rw2",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5036,pptx,sdw,"pptx to sdw",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5037,pptx,tex,"pptx to tex",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5038,pptx,tga,"pptx to tga",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5039,pptx,wpd,"pptx to wpd",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5040,pptx,wps,"pptx to wps",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5041,pptx,x3f,"pptx to x3f",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5042,pptx,xcf,"pptx to xcf",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5043,pptx,xps,"pptx to xps",TIER-2,enumerated (heuristic order),,,presentation,image,cross-category,https://cloudconvert.com/presentation-converter
5044,pptx,zabw,"pptx to zabw",TIER-2,enumerated (heuristic order),,,presentation,document,cross-category,https://cloudconvert.com/presentation-converter
5073,txt,3fr,"txt to 3fr",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5074,txt,azw4,"txt to azw4",TIER-2,enumerated (heuristic order),,,document,ebook,cross-category,https://cloudconvert.com/formats
5075,txt,cbc,"txt to cbc",TIER-2,enumerated (heuristic order),,,document,ebook,cross-category,https://cloudconvert.com/formats
5076,txt,chm,"txt to chm",TIER-2,enumerated (heuristic order),,,document,ebook,cross-category,https://cloudconvert.com/formats
5077,txt,cr3,"txt to cr3",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5078,txt,crw,"txt to crw",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5079,txt,dcr,"txt to dcr",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5080,txt,dps,"txt to dps",TIER-2,enumerated (heuristic order),,,document,presentation,cross-category,https://cloudconvert.com/formats
5081,txt,erf,"txt to erf",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5082,txt,htmlz,"txt to htmlz",TIER-2,enumerated (heuristic order),,,document,ebook,cross-category,https://cloudconvert.com/formats
5083,txt,icns,"txt to icns",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5084,txt,lit,"txt to lit",TIER-2,enumerated (heuristic order),,,document,ebook,cross-category,https://cloudconvert.com/formats
5085,txt,lrf,"txt to lrf",TIER-2,enumerated (heuristic order),,,document,ebook,cross-category,https://cloudconvert.com/formats
5086,txt,mos,"txt to mos",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5087,txt,mrw,"txt to mrw",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5088,txt,odd,"txt to odd",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5089,txt,odg,"txt to odg",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5090,txt,oeb,"txt to oeb",TIER-2,enumerated (heuristic order),,,document,ebook,cross-category,https://cloudconvert.com/formats
5091,txt,orf,"txt to orf",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5092,txt,pdb,"txt to pdb",TIER-2,enumerated (heuristic order),,,document,ebook,cross-category,https://cloudconvert.com/formats
5093,txt,pef,"txt to pef",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5094,txt,pml,"txt to pml",TIER-2,enumerated (heuristic order),,,document,ebook,cross-category,https://cloudconvert.com/formats
5095,txt,pot,"txt to pot",TIER-2,enumerated (heuristic order),,,document,presentation,cross-category,https://cloudconvert.com/formats
5096,txt,potx,"txt to potx",TIER-2,enumerated (heuristic order),,,document,presentation,cross-category,https://cloudconvert.com/formats
5097,txt,ppm,"txt to ppm",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5098,txt,pps,"txt to pps",TIER-2,enumerated (heuristic order),,,document,presentation,cross-category,https://cloudconvert.com/formats
5099,txt,ppsx,"txt to ppsx",TIER-2,enumerated (heuristic order),,,document,presentation,cross-category,https://cloudconvert.com/formats
5100,txt,pptm,"txt to pptm",TIER-2,enumerated (heuristic order),,,document,presentation,cross-category,https://cloudconvert.com/formats
5101,txt,prc,"txt to prc",TIER-2,enumerated (heuristic order),,,document,ebook,cross-category,https://cloudconvert.com/formats
5102,txt,ps,"txt to ps",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5103,txt,psb,"txt to psb",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5104,txt,pub,"txt to pub",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5105,txt,raf,"txt to raf",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5106,txt,rb,"txt to rb",TIER-2,enumerated (heuristic order),,,document,ebook,cross-category,https://cloudconvert.com/formats
5107,txt,rw2,"txt to rw2",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5108,txt,sda,"txt to sda",TIER-2,enumerated (heuristic order),,,document,presentation,cross-category,https://cloudconvert.com/formats
5109,txt,snb,"txt to snb",TIER-2,enumerated (heuristic order),,,document,ebook,cross-category,https://cloudconvert.com/formats
5110,txt,tcr,"txt to tcr",TIER-2,enumerated (heuristic order),,,document,ebook,cross-category,https://cloudconvert.com/formats
5111,txt,tga,"txt to tga",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5112,txt,txtz,"txt to txtz",TIER-2,enumerated (heuristic order),,,document,ebook,cross-category,https://cloudconvert.com/formats
5113,txt,x3f,"txt to x3f",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5114,txt,xcf,"txt to xcf",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5115,txt,xps,"txt to xps",TIER-2,enumerated (heuristic order),,,document,image,cross-category,https://cloudconvert.com/formats
5191,xls,3fr,"xls to 3fr",TIER-2,enumerated (heuristic order),,,spreadsheet,image,cross-category,https://cloudconvert.com/spreadsheet-converter
5192,xls,abw,"xls to abw",TIER-2,enumerated (heuristic order),,,spreadsheet,document,cross-category,https://cloudconvert.com/spreadsheet-converter
5193,xls,cr3,"xls to cr3",TIER-2,enumerated (heuristic order),,,spreadsheet,image,cross-category,https://cloudconvert.com/spreadsheet-converter
5194,xls,crw,"xls to crw",TIER-2,enumerated (heuristic order),,,spreadsheet,image,cross-category,https://cloudconvert.com/spreadsheet-converter
5195,xls,dcr,"xls to dcr",TIER-2,enumerated (heuristic order),,,spreadsheet,image,cross-category,https://cloudconvert.com/spreadsheet-converter
5196,xls,djvu,"xls to djvu",TIER-2,enumerated (heuristic order),,,spreadsheet,document,cross-category,https://cloudconvert.com/spreadsheet-converter
5197,xls,docm,"xls to docm",TIER-2,enumerated (heuristic order),,,spreadsheet,document,cross-category,https://cloudconvert.com/spreadsheet-converter
5198,xls,dot,"xls to dot",TIER-2,enumerated (heuristic order),,,spreadsheet,document,cross-category,https://cloudconvert.com/spreadsheet-converter
5199,xls,dotx,"xls to dotx",TIER-2,enumerated (heuristic order),,,spreadsheet,document,cross-category,https://cloudconvert.com/spreadsheet-converter
5200,xls,erf,"xls to erf",TIER-2,enumerated (heuristic order),,,spreadsheet,image,cross-category,https://cloudconvert.com/spreadsheet-converter
5201,xls,hwp,"xls to hwp",TIER-2,enumerated (heuristic order),,,spreadsheet,document,cross-category,https://cloudconvert.com/spreadsheet-converter
5202,xls,hwpx,"xls to hwpx",TIER-2,enumerated (heuristic order),,,spreadsheet,document,cross-category,https://cloudconvert.com/spreadsheet-converter
5203,xls,icns,"xls to icns",TIER-2,enumerated (heuristic order),,,spreadsheet,image,cross-category,https://cloudconvert.com/spreadsheet-converter
5204,xls,lwp,"xls to lwp",TIER-2,enumerated (heuristic order),,,spreadsheet,document,cross-category,https://cloudconvert.com/spreadsheet-converter
5205,xls,mos,"xls to mos",TIER-2,enumerated (heuristic order),,,spreadsheet,image,cross-category,https://cloudconvert.com/spreadsheet-converter
5206,xls,mrw,"xls to mrw",TIER-2,enumerated (heuristic order),,,spreadsheet,image,cross-category,https://cloudconvert.com/spreadsheet-converter
5207,xls,odd,"xls to odd",TIER-2,enumerated (heuristic order),,,spreadsheet,image,cross-category,https://cloudconvert.com/spreadsheet-converter
